0	308126+1224	0	2234	1	17826at4891|contig_10|+|518|2.935e-149|1|308126|309349|308126[308126]:309349[309349]:1224[1224]
0	229730+405	0	2683	1	39392at4891_2|contig_10|+|185|5.135e-49|1|229730|230134|229730[229730]:230134[230134]:405[405]
0	690986+1032	0	2984	1	30371at4891|contig_10|+|243|1.782e-66|1|690986|692017|690986[690986]:692017[692017]:1032[1032]
0	333998-1254	0	3042	-1	5194at4891_2|contig_10|-|64|1.365e-12|1|332745|333998|333998[333998]:332745[332745]:1254[1254]
0	394142-1116	0	3182	-1	3044at4891_6|contig_10|-|123|2.368e-30|1|393027|394142|394142[394142]:393027[393027]:1116[1116]
0	119276-1338	0	3482	-1	12837at4891_4|contig_10|-|629|1.13e-182|1|117939|119276|119276[119276]:117939[117939]:1338[1338]
0	230417+4428	0	3625	1	1979at4891_2|contig_10|+|1470|0|1|230417|234844|230417[230417]:234844[234844]:4428[4428]
0	396561-2154	0	3630	-1	4017at4891_2|contig_10|-|1251|0|1|394408|396561|396561[396561]:394408[394408]:2154[2154]
0	576724-1179	0	3859	-1	34147at4891_3|contig_10|-|205|4.898e-55|1|575546|576724|576724[576724]:575546[575546]:1179[1179]
0	604853+960	0	3959	1	19275at4891_3|contig_10|+|496|1.231e-142|1|604853|605812|604853[604853]:605812[605812]:960[960]
0	93678+1044	0	4121	1	16924at4891_1|contig_10|+|571|3.258e-165|1|93678|94721|93678[93678]:94721[94721]:1044[1044]
0	428915+1527	0	4227	1	26931at4891_9|contig_10|+|303|1.545e-84|1|428915|430441|428915[428915]:430441[430441]:1527[1527]
0	286418+1836	0	4277	1	24162at4891_9|contig_10|+|365|3.351e-103|1|286418|288253|286418[286418]:288253[288253]:1836[1836]
0	460933-720	0	4481	-1	26316at4891_5|contig_10|-|367|8.378e-104|1|460214|460933|460933[460933]:460214[460214]:720[720]
0	417646+852	0	4529	1	30988at4891_2|contig_10|+|78|8.333e-17|1|417646|418497|417646[417646]:418497[418497]:852[852]
0	251970+1005	0	4792	1	18806at4891_2|contig_10|+|519|1.467e-149|1|251970|252974|251970[251970]:252974[252974]:1005[1005]
0	565686-972	0	4907	-1	27724at4891_7|contig_10|-|464|5.287e-133|1|564715|565686|565686[565686]:564715[564715]:972[972]
0	245714-1470	0	4982	-1	20461at4891_2|contig_10|-|623|7.235e-181|1|244245|245714|245714[245714]:244245[244245]:1470[1470]
0	52755+3399	0	5087	1	2421at4891_2|contig_10|+|1101|0|1|52755|56153|52755[52755]:56153[56153]:3399[3399]
0	313283-1998	0	5112	-1	17239at4891_2|contig_10|-|591|3.107e-171|1|311286|313283|313283[313283]:311286[311286]:1998[1998]
0	558480+3429	0	5441	1	145at4891_3|contig_10|+|244|8.909e-67|1|558480|561908|558480[558480]:561908[561908]:3429[3429]
0	633982-678	0	5643	-1	30029at4891_2|contig_10|-|302|3.091e-84|1|633305|633982|633982[633982]:633305[633305]:678[678]
0	662799+1566	0	5803	1	25116at4891_7|contig_10|+|685|1.569e-199|1|662799|664364|662799[662799]:664364[664364]:1566[1566]
0	268433-1467	0	5986	-1	10924at4891_2|contig_10|-|709|9.351e-207|1|266967|268433|268433[268433]:266967[266967]:1467[1467]
0	272283-3558	0	5996	-1	16156at4891_2|contig_10|-|1453|0|1|268726|272283|272283[272283]:268726[268726]:3558[3558]
0	47467-2367	0	6179	-1	2053at4891_2|contig_10|-|1360|0|1|45101|47467|47467[47467]:45101[45101]:2367[2367]
0	486420-3879	0	6189	-1	2052at4891_2|contig_10|-|1614|0|1|482542|486420|486420[486420]:482542[482542]:3879[3879]
0	569084+1158	0	6349	1	20323at4891_7|contig_10|+|451|4.331e-129|1|569084|570241|569084[569084]:570241[570241]:1158[1158]
0	539152+645	0	6405	1	32005at4891_2|contig_10|+|267|1.062e-73|1|539152|539796|539152[539152]:539796[539796]:645[645]
0	289024-639	0	6410	-1	30446at4891_2|contig_10|-|341|5.622e-96|1|288386|289024|289024[289024]:288386[288386]:639[639]
0	573275-909	0	6510	-1	22443at4891_4|contig_10|-|539|1.399e-155|1|572367|573275|573275[573275]:572367[572367]:909[909]
0	660087-1005	0	6565	-1	24329at4891_4|contig_10|-|312|3.018e-87|1|659083|660087|660087[660087]:659083[659083]:1005[1005]
0	41805-2520	0	6690	-1	5569at4891_2|contig_10|-|831|1.759e-243|1|39286|41805|41805[41805]:39286[39286]:2520[2520]
0	541648+1053	0	6726	1	10800at4891_5|contig_10|+|78|8.333e-17|1|541648|542700|541648[541648]:542700[542700]:1053[1053]
0	370510-975	0	6852	-1	24124at4891_1|contig_10|-|429|1.817e-122|1|369536|370510|370510[370510]:369536[369536]:975[975]
0	96556-954	0	7109	-1	2373at4891_0|contig_10|-|73|2.666e-15|1|95603|96556|96556[96556]:95603[95603]:954[954]
0	72837+1158	0	7110	1	22419at4891_2|contig_10|+|489|1.576e-140|1|72837|73994|72837[72837]:73994[73994]:1158[1158]
0	93007-2061	0	7220	-1	21431at4891_7|contig_10|-|857|2.621e-251|1|90947|93007|93007[93007]:90947[90947]:2061[2061]
0	214561+2349	0	7335	1	2926at4891_7|contig_10|+|853|4.193e-250|1|214561|216909|214561[214561]:216909[216909]:2349[2349]
0	374015-2463	0	7443	-1	4254at4891_2|contig_10|-|927|2.22e-272|1|371553|374015|374015[374015]:371553[371553]:2463[2463]
0	66592-633	0	7468	-1	24610at4891_6|contig_10|-|57|1.748e-10|1|65960|66592|66592[66592]:65960[65960]:633[633]
0	651037-1224	0	7471	-1	28359at4891_2|contig_10|-|375|3.273e-106|1|649814|651037|651037[651037]:649814[649814]:1224[1224]
0	487384+3180	0	7597	1	3316at4891_4|contig_10|+|1366|0|1|487384|490563|487384[487384]:490563[490563]:3180[3180]
0	300485+2427	0	7721	1	15328at4891_2|contig_10|+|722|1.141e-210|1|300485|302911|300485[300485]:302911[302911]:2427[2427]
0	607495+492	0	7754	1	39582at4891_2|contig_10|+|179|3.287e-47|1|607495|607986|607495[607495]:607986[607986]:492[492]
0	175322-1122	0	7961	-1	9816at4891_2|contig_10|-|579|1.273e-167|1|174201|175322|175322[175322]:174201[174201]:1122[1122]
0	379659-564	0	8244	-1	30948at4891_1|contig_10|-|289|2.532e-80|1|379096|379659|379659[379659]:379096[379096]:564[564]
0	571643-843	0	8308	-1	22405at4891_9|contig_10|-|219|2.989e-59|1|570801|571643|571643[571643]:570801[570801]:843[843]
0	642681+1533	0	8343	1	8708at4891_9|contig_10|+|894|1.907e-262|1|642681|644213|642681[642681]:644213[644213]:1533[1533]
0	222699+1848	0	8428	1	22104at4891_9|contig_10|+|159|3.446e-41|1|222699|224546|222699[222699]:224546[224546]:1848[1848]
0	325684+3219	0	8582	1	2020at4891_2|contig_10|+|1827|0|1|325684|328902|325684[325684]:328902[328902]:3219[3219]
0	139597+663	0	8958	1	39278at4891_2|contig_10|+|324|7.369e-91|1|139597|140259|139597[139597]:140259[140259]:663[663]
0	286011-3690	0	8993	-1	1312at4891_2|contig_10|-|1505|0|1|282322|286011|286011[286011]:282322[282322]:3690[3690]
0	426780+1800	0	9221	1	10872at4891_2|contig_10|+|832|8.794e-244|1|426780|428579|426780[426780]:428579[428579]:1800[1800]
0	149280+891	0	9266	1	18807at4891_3|contig_10|+|118|7.579e-29|1|149280|150170|149280[149280]:150170[150170]:891[891]
0	178353+525	0	9299	1	39993at4891_9|contig_10|+|190|1.605e-50|1|178353|178877|178353[178353]:178877[178877]:525[525]
0	679641+4752	0	9363	1	443at4891_2|contig_10|+|1759|0|1|679641|684392|679641[679641]:684392[684392]:4752[4752]
0	504048+2208	0	9385	1	14416at4891_6|contig_10|+|863|4.095e-253|1|504048|506255|504048[504048]:506255[506255]:2208[2208]
0	200464-5307	0	9458	-1	331at4891_2|contig_10|-|2299|0|1|195158|200464|200464[200464]:195158[195158]:5307[5307]
0	564475-576	0	9864	-1	30597at4891_7|contig_10|-|285|4.051e-79|1|563900|564475|564475[564475]:563900[563900]:576[576]
0	685598-1077	0	9964	-1	22884at4891_1|contig_10|-|575|2.036e-166|1|684522|685598|685598[685598]:684522[684522]:1077[1077]
0	179727-714	0	10116	-1	26617at4891_1|contig_10|-|423|1.163e-120|1|179014|179727|179727[179727]:179014[179014]:714[714]
0	99578-798	0	10137	-1	18893at4891_3|contig_10|-|204|9.795e-55|1|98781|99578|99578[99578]:98781[98781]:798[798]
0	407271-942	0	10221	-1	25147at4891_1|contig_10|-|413|1.191e-117|1|406330|407271|407271[407271]:406330[406330]:942[942]
0	578845+1254	0	10347	1	38368at4891_1|contig_10|+|344|7.028e-97|1|578845|580098|578845[578845]:580098[580098]:1254[1254]
0	424608-1413	0	10435	-1	16446at4891_2|contig_10|-|532|1.791e-153|1|423196|424608|424608[424608]:423196[423196]:1413[1413]
0	364489+2046	0	10560	1	6151at4891_2|contig_10|+|1193|0|1|364489|366534|364489[364489]:366534[366534]:2046[2046]
0	404825-1704	0	10890	-1	11866at4891_2|contig_10|-|989|4.814e-291|1|403122|404825|404825[404825]:403122[403122]:1704[1704]
0	143258-1101	0	10977	-1	11161at4891_6|contig_10|-|288|5.064e-80|1|142158|143258|143258[143258]:142158[142158]:1101[1101]
0	518052-801	0	11036	-1	24098at4891|contig_10|-|180|1.643e-47|1|517252|518052|518052[518052]:517252[517252]:801[801]
0	122575-2820	0	11068	-1	3959at4891|contig_10|-|687|3.922e-200|1|119756|122575|122575[122575]:119756[119756]:2820[2820]
0	439174+1461	0	11111	1	22230at4891_2|contig_10|+|636|8.832e-185|1|439174|440634|439174[439174]:440634[440634]:1461[1461]
0	481062+1164	0	11314	1	19731at4891_3|contig_10|+|236|2.281e-64|1|481062|482225|481062[481062]:482225[482225]:1164[1164]
0	25574+813	0	11684	1	37340at4891_3|contig_10|+|223|1.868e-60|1|25574|26386|25574[25574]:26386[26386]:813[813]
0	298034-726	0	11882	-1	34789at4891_2|contig_10|-|100|1.987e-23|1|297309|298034|298034[298034]:297309[297309]:726[726]
0	549902-1338	0	11917	-1	16726at4891_2|contig_10|-|418|3.72e-119|1|548565|549902|549902[549902]:548565[548565]:1338[1338]
0	615824+1701	0	12082	1	6891at4891_2|contig_10|+|970|2.524e-285|1|615824|617524|615824[615824]:617524[617524]:1701[1701]
0	36073-5964	0	12147	-1	662at4891_6|contig_10|-|1895|0|1|30110|36073|36073[36073]:30110[30110]:5964[5964]
0	366999+2310	0	12258	1	9258at4891_2|contig_10|+|1168|0|1|366999|369308|366999[366999]:369308[369308]:2310[2310]
0	440992+906	0	12364	1	27676at4891_6|contig_10|+|537|5.598e-155|1|440992|441897|440992[440992]:441897[441897]:906[906]
0	425135+761	0	12876	1	25386at4891_7|contig_10|+|403|1.219e-114|2|425135|425895|425135[425135]:425200[425200]:66[66]|425317[425317]:425895[425895]:579[579]
0	550281+375	0	12930	1	35584at4891_6|contig_10|+|224|9.341e-61|1|550281|550655|550281[550281]:550655[550655]:375[375]
0	390714+1608	0	13045	1	5905at4891_1|contig_10|+|981|1.232e-288|1|390714|392321|390714[390714]:392321[392321]:1608[1608]
0	77144-891	0	13188	-1	16912at4891_7|contig_10|-|349|2.196e-98|1|76254|77144|77144[77144]:76254[76254]:891[891]
0	610658+687	0	13224	1	37386at4891|contig_10|+|226|2.335e-61|1|610658|611344|610658[610658]:611344[611344]:687[687]
0	664599+2667	0	13470	1	1803at4891_4|contig_10|+|93|2.543e-21|1|664599|667265|664599[664599]:667265[667265]:2667[2667]
0	356961-5049	0	13489	-1	1497at4891_2|contig_10|-|1837|0|1|351913|356961|356961[356961]:351913[351913]:5049[5049]
0	319060+1137	0	13594	1	20998at4891_2|contig_10|+|471|4.13e-135|1|319060|320196|319060[319060]:320196[320196]:1137[1137]
0	117430-1923	0	14303	-1	19393at4891_3|contig_10|-|705|1.496e-205|1|115508|117430|117430[117430]:115508[115508]:1923[1923]
0	335518+1245	0	14580	1	16204at4891_7|contig_10|+|350|1.098e-98|1|335518|336762|335518[335518]:336762[336762]:1245[1245]
0	176212-447	0	14754	-1	34687at4891_3|contig_10|-|253|1.74e-69|1|175766|176212|176212[176212]:175766[175766]:447[447]
0	628685+2064	0	14877	1	7363at4891_4|contig_10|+|694|3.064e-202|1|628685|630748|628685[628685]:630748[630748]:2064[2064]
0	678359-4326	0	14936	-1	1865at4891_2|contig_10|-|1950|0|1|674034|678359|678359[678359]:674034[674034]:4326[4326]
0	689738-3909	0	15052	-1	16618at4891_4|contig_10|-|1194|0|1|685830|689738|689738[689738]:685830[685830]:3909[3909]
0	644970+1359	0	15212	1	14625at4891_2|contig_10|+|455|2.707e-130|1|644970|646328|644970[644970]:646328[646328]:1359[1359]
0	375566+1197	0	15222	1	11780at4891_2|contig_10|+|673|6.426e-196|1|375566|376762|375566[375566]:376762[376762]:1197[1197]
0	317469+1383	0	15386	1	33738at4891_2|contig_10|+|414|5.953e-118|1|317469|318851|317469[317469]:318851[318851]:1383[1383]
0	568294+1963	0	15458	1	20323at4891|contig_10|+|470|8.261e-135|2|568294|570256|568294[568294]:568719[568719]:426[426]|569063[569063]:570256[570256]:1194[1194]
0	628011-3351	0	15799	-1	695at4891_1|contig_10|-|1939|0|1|624661|628011|628011[628011]:624661[624661]:3351[3351]
0	518651+705	0	15867	1	38019at4891_2|contig_10|+|225|4.671e-61|1|518651|519355|518651[518651]:519355[519355]:705[705]
0	362038+1218	0	16014	1	17542at4891_1|contig_10|+|578|2.546e-167|1|362038|363255|362038[362038]:363255[363255]:1218[1218]
0	204643+1062	0	16296	1	17728at4891_8|contig_10|+|126|2.96e-31|1|204643|205704|204643[204643]:205704[205704]:1062[1062]
0	568011-597	0	16592	-1	29906at4891_4|contig_10|-|256|2.175e-70|1|567415|568011|568011[568011]:567415[567415]:597[597]
0	456180-1755	0	16669	-1	6915at4891_2|contig_10|-|1069|3.982e-315|1|454426|456180|456180[456180]:454426[454426]:1755[1755]
0	255623-2454	0	16713	-1	20173at4891_2|contig_10|-|1002|5.876e-295|1|253170|255623|255623[255623]:253170[253170]:2454[2454]
0	173126+933	0	16741	1	22870at4891_8|contig_10|+|158|6.893e-41|1|173126|174058|173126[173126]:174058[174058]:933[933]
0	77452+318	0	16993	1	40078at4891_1|contig_10|+|143|2.259e-36|1|77452|77769|77452[77452]:77769[77769]:318[318]
0	614835-606	0	17084	-1	29631at4891_7|contig_10|-|247|1.114e-67|1|614230|614835|614835[614835]:614230[614230]:606[606]
0	613307+783	0	17235	1	35082at4891_9|contig_10|+|351|5.49e-99|1|613307|614089|613307[613307]:614089[614089]:783[783]
0	314573-795	0	17568	-1	17607at4891_5|contig_10|-|35|0.000733|1|313779|314573|314573[314573]:313779[313779]:795[795]
0	450375+1185	0	17785	1	28151at4891_2|contig_10|+|526|1.146e-151|1|450375|451559|450375[450375]:451559[451559]:1185[1185]
0	402742-2010	0	17845	-1	10975at4891_2|contig_10|-|985|7.702e-290|1|400733|402742|402742[402742]:400733[400733]:2010[2010]
0	397932-483	0	17925	-1	33220at4891_2|contig_10|-|174|1.052e-45|1|397450|397932|397932[397932]:397450[397450]:483[483]
0	295835-1749	0	17960	-1	6917at4891_2|contig_10|-|764|2.595e-223|1|294087|295835|295835[295835]:294087[294087]:1749[1749]
0	522017+1695	0	18161	1	12469at4891_2|contig_10|+|646|8.625e-188|1|522017|523711|522017[522017]:523711[523711]:1695[1695]
0	135738+474	0	19102	1	33119at4891|contig_10|+|284|8.102e-79|1|135738|136211|135738[135738]:136211[136211]:474[474]
0	422172-606	0	19160	-1	37939at4891_3|contig_10|-|285|4.051e-79|1|421567|422172|422172[422172]:421567[421567]:606[606]
0	137931-918	0	19371	-1	5371at4891_0|contig_10|-|146|2.823e-37|1|137014|137931|137931[137931]:137014[137014]:918[918]
0	641564-2184	0	19448	-1	4022at4891_4|contig_10|-|664|3.29e-193|1|639381|641564|641564[641564]:639381[639381]:2184[2184]
0	219518-2025	0	19485	-1	9513at4891_2|contig_10|-|993|3.008e-292|1|217494|219518|219518[219518]:217494[217494]:2025[2025]
0	695688-2286	0	19682	-1	3548at4891_2|contig_10|-|1120|0|1|693403|695688|695688[695688]:693403[693403]:2286[2286]
0	582479-876	0	19960	-1	27991at4891_1|contig_10|-|298|4.945e-83|1|581604|582479|582479[582479]:581604[581604]:876[876]
0	181224+876	0	20226	1	40036at4891_7|contig_10|+|333|1.439e-93|1|181224|182099|181224[181224]:182099[182099]:876[876]
0	497715+2313	0	20689	1	7692at4891_2|contig_10|+|1043|2.672e-307|1|497715|500027|497715[497715]:500027[500027]:2313[2313]
0	329153+1257	0	20729	1	22532at4891_2|contig_10|+|258|5.437e-71|1|329153|330409|329153[329153]:330409[330409]:1257[1257]
0	511562-1965	0	20739	-1	4476at4891_2|contig_10|-|1157|0|1|509598|511562|511562[511562]:509598[509598]:1965[1965]
0	214014-1815	0	20900	-1	15876at4891_4|contig_10|-|130|1.85e-32|1|212200|214014|214014[214014]:212200[212200]:1815[1815]
0	692215+1026	0	20924	1	19416at4891_2|contig_10|+|464|5.287e-133|1|692215|693240|692215[692215]:693240[693240]:1026[1026]
0	554244-1347	0	21085	-1	13909at4891_2|contig_10|-|834|2.198e-244|1|552898|554244|554244[554244]:552898[552898]:1347[1347]
0	58117+1404	0	21156	1	30572at4891_6|contig_10|+|462|2.115e-132|1|58117|59520|58117[58117]:59520[59520]:1404[1404]
0	42004+828	0	21181	1	28236at4891_6|contig_10|+|143|2.259e-36|1|42004|42831|42004[42004]:42831[42831]:828[828]
0	699270+1074	0	21535	1	19967at4891_7|contig_10|+|73|2.666e-15|1|699270|700343|699270[699270]:700343[700343]:1074[1074]
0	178077-1431	0	21781	-1	37574at4891_4|contig_10|-|395|3.121e-112|1|176647|178077|178077[178077]:176647[176647]:1431[1431]
0	184921+522	0	21826	1	31476at4891_7|contig_10|+|334|7.196e-94|1|184921|185442|184921[184921]:185442[185442]:522[522]
0	446211+1533	0	21933	1	8178at4891_3|contig_10|+|774|2.535e-226|1|446211|447743|446211[446211]:447743[447743]:1533[1533]
0	210487+357	0	22186	1	39075at4891_2|contig_10|+|183|2.054e-48|1|210487|210843|210487[210487]:210843[210843]:357[357]
0	129083+627	0	22401	1	41101at4891_2|contig_10|+|156|2.757e-40|1|129083|129709|129083[129083]:129709[129709]:627[627]
0	551027+1659	0	22429	1	6336at4891_2|contig_10|+|981|1.232e-288|1|551027|552685|551027[551027]:552685[552685]:1659[1659]
0	161005-6639	0	22434	-1	42at4891_2|contig_10|-|3835|0|1|154367|161005|161005[161005]:154367[154367]:6639[6639]
0	567203-1143	0	22646	-1	18793at4891_2|contig_10|-|612|1.482e-177|1|566061|567203|567203[567203]:566061[566061]:1143[1143]
0	377129+1530	0	22666	1	39372at4891_2|contig_10|+|406|1.524e-115|1|377129|378658|377129[377129]:378658[378658]:1530[1530]
0	248213-2289	0	23367	-1	3981at4891_7|contig_10|-|529|1.433e-152|1|245925|248213|248213[248213]:245925[245925]:2289[2289]
0	639175-522	0	23374	-1	39239at4891_1|contig_10|-|212|3.826e-57|1|638654|639175|639175[639175]:638654[638654]:522[522]
0	79448+868	0	23434	1	31926at4891_1|contig_10|+|344|7.028e-97|2|79448|80315|79448[79448]:79756[79756]:309[309]|80070[80073]:80315[80315]:246[243]
1	384347-1347	0	172	-1	13823at4891_2|contig_12|-|595|1.942e-172|1|383001|384347|384347[384347]:383001[383001]:1347[1347]
1	476434-477	0	386	-1	36885at4891_0|contig_12|-|293|1.582e-81|1|475958|476434|476434[476434]:475958[475958]:477[477]
1	205298+4152	0	607	1	535at4891_2|contig_12|+|1223|0|1|205298|209449|205298[205298]:209449[209449]:4152[4152]
1	130203-1458	0	702	-1	13738at4891_2|contig_12|-|672|1.285e-195|1|128746|130203|130203[130203]:128746[128746]:1458[1458]
1	187443+1953	0	1203	1	11940at4891_0|contig_12|+|178|6.573e-47|1|187443|189395|187443[187443]:189395[189395]:1953[1953]
1	78270-4404	0	1230	-1	515at4891_4|contig_12|-|2098|0|1|73867|78270|78270[78270]:73867[73867]:4404[4404]
1	448381-1734	0	1388	-1	4125at4891_5|contig_12|-|959|5.168e-282|1|446648|448381|448381[448381]:446648[446648]:1734[1734]
1	178349+1020	0	1651	1	36972at4891_2|contig_12|+|390|9.987e-111|1|178349|179368|178349[178349]:179368[179368]:1020[1020]
1	490260-2904	0	1786	-1	4400at4891_2|contig_12|-|1386|0|1|487357|490260|490260[490260]:487357[487357]:2904[2904]
1	31134-702	0	2078	-1	31261at4891_6|contig_12|-|275|4.148e-76|1|30433|31134|31134[31134]:30433[30433]:702[702]
1	218261+924	0	2855	1	21977at4891_1|contig_12|+|273|1.659e-75|1|218261|219184|218261[218261]:219184[219184]:924[924]
1	305793-321	0	3052	-1	42500at4891_2|contig_12|-|143|2.259e-36|1|305473|305793|305793[305793]:305473[305473]:321[321]
1	492836+945	0	3297	1	7201at4891_6|contig_12|+|400|9.753e-114|1|492836|493780|492836[492836]:493780[493780]:945[945]
1	168286+1455	0	3433	1	15697at4891_3|contig_12|+|409|1.905e-116|1|168286|169740|168286[168286]:169740[169740]:1455[1455]
1	273326-1317	0	3539	-1	4496at4891_0|contig_12|-|201|7.836e-54|1|272010|273326|273326[273326]:272010[272010]:1317[1317]
1	36695-1113	0	3560	-1	12254at4891_2|contig_12|-|705|1.496e-205|1|35583|36695|36695[36695]:35583[35583]:1113[1113]
1	159679-996	0	3790	-1	10800at4891_1|contig_12|-|128|7.401e-32|1|158684|159679|159679[159679]:158684[158684]:996[996]
1	229756+4155	0	4156	1	8543at4891_2|contig_12|+|1537|0|1|229756|233910|229756[229756]:233910[233910]:4155[4155]
1	326833-270	0	4341	-1	40685at4891_7|contig_12|-|123|2.368e-30|1|326564|326833|326833[326833]:326564[326564]:270[270]
1	437445+843	0	4557	1	35367at4891_2|contig_12|+|233|1.824e-63|1|437445|438287|437445[437445]:438287[438287]:843[843]
1	56580-2244	0	4608	-1	1923at4891_4|contig_12|-|1412|0|1|54337|56580|56580[56580]:54337[54337]:2244[2244]
1	371990-1581	0	4667	-1	6624at4891_2|contig_12|-|970|2.524e-285|1|370410|371990|371990[371990]:370410[370410]:1581[1581]
1	44494+732	0	5002	1	27816at4891_2|contig_12|+|333|1.439e-93|1|44494|45225|44494[44494]:45225[45225]:732[732]
1	459917-183	0	5443	-1	40316at4891_7|contig_12|-|36|0.0003665|1|459735|459917|459917[459917]:459735[459735]:183[183]
1	427212+1248	0	5532	1	17976at4891_7|contig_12|+|497|6.155e-143|1|427212|428459|427212[427212]:428459[428459]:1248[1248]
1	163167+783	0	5539	1	25281at4891_3|contig_12|+|485|2.521e-139|1|163167|163949|163167[163167]:163949[163949]:783[783]
1	546091+1296	0	5628	1	15516at4891_2|contig_12|+|564|4.171e-163|1|546091|547386|546091[546091]:547386[547386]:1296[1296]
1	444073-2088	0	5876	-1	5536at4891|contig_12|-|985|7.702e-290|1|441986|444073|444073[444073]:441986[441986]:2088[2088]
1	118359-720	0	6064	-1	26413at4891_2|contig_12|-|401|4.876e-114|1|117640|118359|118359[118359]:117640[117640]:720[720]
1	138117-1350	0	6089	-1	13875at4891_2|contig_12|-|804|2.361e-235|1|136768|138117|138117[138117]:136768[136768]:1350[1350]
1	254573-1407	0	6239	-1	11978at4891_2|contig_12|-|822|9.005e-241|1|253167|254573|254573[254573]:253167[253167]:1407[1407]
1	503409-1545	0	6302	-1	9294at4891_2|contig_12|-|763|5.191e-223|1|501865|503409|503409[503409]:501865[501865]:1545[1545]
1	191582+1902	0	6458	1	12794at4891_0|contig_12|+|96|3.179e-22|1|191582|193483|191582[191582]:193483[193483]:1902[1902]
1	378414-2034	0	6549	-1	12737at4891_2|contig_12|-|606|9.483e-176|1|376381|378414|378414[378414]:376381[376381]:2034[2034]
1	290703+1629	0	6648	1	6249at4891|contig_12|+|900|2.979e-264|1|290703|292331|290703[290703]:292331[292331]:1629[1629]
1	475262-378	0	7058	-1	35062at4891_7|contig_12|-|240|1.425e-65|1|474885|475262|475262[475262]:474885[474885]:378[378]
1	49135+1587	0	7114	1	2020at4891_0|contig_12|+|100|1.987e-23|1|49135|50721|49135[49135]:50721[50721]:1587[1587]
1	99327+1005	0	7857	1	23894at4891_2|contig_12|+|505|2.404e-145|1|99327|100331|99327[99327]:100331[100331]:1005[1005]
1	352040+1830	0	7929	1	4581at4891_8|contig_12|+|1049|4.175e-309|1|352040|353869|352040[352040]:353869[353869]:1830[1830]
1	317962+855	0	7978	1	22443at4891_6|contig_12|+|227|1.168e-61|1|317962|318816|317962[317962]:318816[318816]:855[855]
1	364067+585	0	8269	1	40500at4891_1|contig_12|+|177|1.315e-46|1|364067|364651|364067[364067]:364651[364651]:585[585]
1	507343-414	0	8537	-1	36573at4891_2|contig_12|-|191|8.024e-51|1|506930|507343|507343[507343]:506930[506930]:414[414]
