#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_39:472590-473231     -            214 26792at4891          -            156     2e-11   41.3   0.0   2   2      0.31        36    1.5   0.0   127   147   165   185   150   190 0.81 -
contig_2:761378-761977      -            200 26792at4891          -            156   3.1e-11   40.7   0.0   1   1   3.5e-13   4.1e-11   40.3   0.0     4   119     7   123     4   146 0.88 -
contig_4:165302-167287      -            662 26792at4891          -            156   4.4e-09   33.7   0.2   1   2   1.7e-05     0.002   15.3   0.2     2   119     4   121     3   135 0.71 -
contig_4:165302-167287      -            662 26792at4891          -            156   4.4e-09   33.7   0.2   2   2   1.5e-05    0.0017   15.5   0.0     3   121   448   567   446   574 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/26792at4891.hmm
# Target file:     /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/hmmer_output/initial_run_results/26792at4891.out --cpu 1 /home/inf-52-2022/De_novo_assembly/06_Busco/busco_downloads/lineages/saccharomycetes_odb10/hmms/26792at4891.hmm /home/inf-52-2022/De_novo_assembly/06_Busco/output/flye.assembly.fasta/run_saccharomycetes_odb10/metaeuk_output/initial_results/flye.assembly.fasta.modified.fas 
# Current dir:     /home/inf-52-2022/De_novo_assembly/06_Busco
# Date:            Fri Feb 24 09:20:55 2023
# [ok]
